[2024-06-24T10:25:58.221264][TIME="2024-06-24T13:55:58+03:30"][WARNING] level=warning msg="A:\\py\\pythonProjects\\testAssignment\\docker-compose.yml: `version` is obsolete"
[2024-06-24T10:26:14.868898][CAT-API][INFO] | {"@timestamp":"2024-06-24T10:26:14.82403364Z","@version":"1","message":"Initializing Spring DispatcherServlet 'dispatcherServlet'","logger_name":"org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]","thread_name":"http-nio-8080-exec-1","level":"INFO","level_value":20000,"trace_id":"f199dc355dc812c80b53f1b7e87c8670","trace_flags":"01","span_id":"5742b2df02ef3a52","instance":"0430a1544f92"}
[2024-06-24T10:28:36.562622][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:28:36.562622][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:28:36.562622][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp.(*clientInfoHandler).ServeHTTP
[2024-06-24T10:28:36.563128][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/clientinfohandler.go:28
[2024-06-24T10:28:36.563128][OTEL_COLLECTOR][OTHER] | net/http.serverHandler.ServeHTTP
[2024-06-24T10:28:36.563128][OTEL_COLLECTOR][OTHER] | net/http/server.go:2938
[2024-06-24T10:28:36.563128][OTEL_COLLECTOR][OTHER] | net/http.(*conn).serve
[2024-06-24T10:28:36.563128][OTEL_COLLECTOR][OTHER] | net/http/server.go:2009
[2024-06-24T10:28:51.466805][OTEL_COLLECTOR][ERROR] | 2024-06-24T10:28:51.494Z error prometheusexporter@v0.88.0/log.go:23 error gathering metrics: 4 error(s) occurred:
[2024-06-24T10:28:51.467309][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:28:51.467309][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:28:51.467309][OTEL_COLLECTOR][OTHER] | net/http.(*ServeMux).ServeHTTP
[2024-06-24T10:28:51.467309][OTEL_COLLECTOR][OTHER] | net/http/server.go:2514
[2024-06-24T10:28:51.467309][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp.(*decompressor).ServeHTTP
[2024-06-24T10:28:51.467309][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/compression.go:147
[2024-06-24T10:28:51.467309][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.(*middleware).serveHTTP
[2024-06-24T10:28:51.467309][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:217
[2024-06-24T10:28:51.467309][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.NewMiddleware.func1.1
[2024-06-24T10:28:51.467648][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:81
[2024-06-24T10:28:51.467648][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:28:51.467648][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:28:51.467648][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp.(*clientInfoHandler).ServeHTTP
[2024-06-24T10:28:51.467648][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/clientinfohandler.go:28
[2024-06-24T10:28:51.467648][OTEL_COLLECTOR][OTHER] | net/http.serverHandler.ServeHTTP
[2024-06-24T10:28:51.467648][OTEL_COLLECTOR][OTHER] | net/http/server.go:2938
[2024-06-24T10:28:51.467648][OTEL_COLLECTOR][OTHER] | net/http.(*conn).serve
[2024-06-24T10:28:51.467648][OTEL_COLLECTOR][OTHER] | net/http/server.go:2009
[2024-06-24T10:28:52.728132][CAT-API-POSTGRES][OTHER] | 2024-06-24 10:28:52.770 UTC [22] LOG: checkpoint starting: time
[2024-06-24T10:28:55.683111][CAT-API-POSTGRES][OTHER] | 2024-06-24 10:28:55.759 UTC [22] LOG: checkpoint complete: wrote 32 buffers (0.2%); 0 WAL file(s) added, 0 removed, 0 recycled; write=2.944 s, sync=0.023 s, total=2.990 s; sync files=10, longest=0.006 s, average=0.003 s; distance=189 kB, estimate=189 kB
[2024-06-24T10:29:06.443227][OTEL_COLLECTOR][ERROR] | 2024-06-24T10:29:06.370Z error prometheusexporter@v0.88.0/log.go:23 error gathering metrics: 6 error(s) occurred:
[2024-06-24T10:29:06.443758][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:29:06.443758][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:29:06.443758][OTEL_COLLECTOR][OTHER] | net/http.(*ServeMux).ServeHTTP
[2024-06-24T10:29:06.443758][OTEL_COLLECTOR][OTHER] | net/http/server.go:2514
[2024-06-24T10:29:06.443758][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp.(*decompressor).ServeHTTP
[2024-06-24T10:29:06.443758][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/compression.go:147
[2024-06-24T10:29:06.443758][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.(*middleware).serveHTTP
[2024-06-24T10:29:06.443758][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:217
[2024-06-24T10:29:06.443758][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.NewMiddleware.func1.1
[2024-06-24T10:29:06.443758][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:81
[2024-06-24T10:29:06.443758][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:29:06.443758][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:29:06.443758][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp.(*clientInfoHandler).ServeHTTP
[2024-06-24T10:29:06.443758][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/clientinfohandler.go:28
[2024-06-24T10:29:06.443758][OTEL_COLLECTOR][OTHER] | net/http.serverHandler.ServeHTTP
[2024-06-24T10:29:06.444272][OTEL_COLLECTOR][OTHER] | net/http/server.go:2938
[2024-06-24T10:29:06.444272][OTEL_COLLECTOR][OTHER] | net/http.(*conn).serve
[2024-06-24T10:29:06.444272][OTEL_COLLECTOR][OTHER] | net/http/server.go:2009
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][ERROR] | 2024-06-24T10:29:21.369Z error prometheusexporter@v0.88.0/log.go:23 error gathering metrics: collected metric http_server_duration label:{name:"http_flavor" value:"1.1"} label:{name:"http_host" value:"172.26.0.8:8080"} label:{name:"http_method" value:"POST"} label:{name:"http_scheme" value:"http"} label:{name:"http_server_name" value:"cat-recommender-api:8080"} label:{name:"http_status_code" value:"200"} label:{name:"http_target" value:"/api/recommend"} label:{name:"job" value:"cat-recommender-api"} label:{name:"net_host_port" value:"8080"} histogram:{sample_count:12 sample_sum:16 bucket:{cumulative_count:0 upper_bound:0} bucket:{cumulative_count:12 upper_bound:5} bucket:{cumulative_count:12 upper_bound:10} bucket:{cumulative_count:12 upper_bound:25} bucket:{cumulative_count:12 upper_bound:50} bucket:{cumulative_count:12 upper_bound:75} bucket:{cumulative_count:12 upper_bound:100} bucket:{cumulative_count:12 upper_bound:250} bucket:{cumulative_count:12 upper_bound:500} bucket:{cumulative_count:12 upper_bound:750} bucket:{cumulative_count:12 upper_bound:1000} bucket:{cumulative_count:12 upper_bound:2500} bucket:{cumulative_count:12 upper_bound:5000} bucket:{cumulative_count:12 upper_bound:7500} bucket:{cumulative_count:12 upper_bound:10000}} has help "measures the duration of the inbound HTTP request" but should have "The duration of the inbound HTTP request"
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][OTHER] | net/http.(*ServeMux).ServeHTTP
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][OTHER] | net/http/server.go:2514
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp.(*decompressor).ServeHTTP
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/compression.go:147
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.(*middleware).serveHTTP
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:217
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp.NewMiddleware.func1.1
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][OTHER] | go.opentelemetry.io/contrib/instrumentation/net/http/otelhttp@v0.45.0/handler.go:81
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][OTHER] | net/http.HandlerFunc.ServeHTTP
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][OTHER] | net/http/server.go:2136
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp.(*clientInfoHandler).ServeHTTP
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][INFO] | go.opentelemetry.io/collector/config/confighttp@v0.88.0/clientinfohandler.go:28
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][OTHER] | net/http.serverHandler.ServeHTTP
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][OTHER] | net/http/server.go:2938
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][OTHER] | net/http.(*conn).serve
[2024-06-24T10:29:21.350027][OTEL_COLLECTOR][OTHER] | net/http/server.go:2009
[2024-06-24T10:29:27.040108][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.044337][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.049012][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.053330][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.057558][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.061375][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.064160][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.068998][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.073356][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.077068][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.081016][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.084426][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.088078][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.093072][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.096907][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.100201][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.104092][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.106752][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.110569][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.114374][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.117322][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.121056][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.124796][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.128507][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.132264][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.135474][CAT-RECOMMENDER-API][INFO] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 200 OK
[2024-06-24T10:29:27.138676][CAT-RECOMMENDER-API][ERROR] | INFO: 172.26.0.7:60256 - "POST /api/recommend HTTP/1.1" 500 Internal Server Error
[2024-06-24T10:29:27.149049][CAT-API][EXCEPTION] | {"@timestamp":"2024-06-24T10:29:27.235859014Z","@version":"1","message":"Failed to suggest cat","logger_name":"org.jetbrains.service.CatService","thread_name":"http-nio-8080-exec-7","level":"ERROR","level_value":40000,"stack_trace":"feign.FeignException$InternalServerError: [500 Internal Server Error] during [POST] to [http://cat-recommender-api:8080/api/recommend] [RandomCoffeeApiClient#suggestCat(SuggestCatForRandomCoffeeRequest)]: [{\"detail\":\"Oops, bad number\"}]\n\tat feign.FeignException.serverErrorStatus(FeignException.java:259)\n\tat feign.FeignException.errorStatus(FeignException.java:206)\n\tat feign.FeignException.errorStatus(FeignException.java:194)\n\tat feign.FeignException.errorStatus(FeignException.java:171)\n\tat feign.codec.ErrorDecoder$Default.decode(ErrorDecoder.java:92)\n\tat feign.ResponseHandler.decodeError(ResponseHandler.java:136)\n\tat feign.ResponseHandler.handleResponse(ResponseHandler.java:70)\n\tat feign.SynchronousMethodHandler.executeAndDecode(SynchronousMethodHandler.java:114)\n\tat feign.SynchronousMethodHandler.invoke(SynchronousMethodHandler.java:70)\n\tat feign.ReflectiveFeign$FeignInvocationHandler.invoke(ReflectiveFeign.java:96)\n\tat jdk.proxy3/jdk.proxy3.$Proxy155.suggestCat(Unknown Source)\n\tat jdk.internal.reflect.GeneratedMethodAccessor59.invoke(Unknown Source)\n\tat java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)\n\tat java.base/java.lang.reflect.Method.invoke(Unknown Source)\n\tat org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:343)\n\tat org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:196)\n\tat org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:163)\n\tat org.springframework.validation.beanvalidation.MethodValidationInterceptor.invoke(MethodValidationInterceptor.java:141)\n\tat org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:184)\n\tat org.springframework.aop.framework.JdkDynamicAopProxy.invoke(JdkDynamicAopProxy.java:223)\n\tat jdk.proxy3/jdk.proxy3.$Proxy156.suggestCat(Unknown Source)\n\tat org.jetbrains.service.CatService.suggestCat(CatService.kt:60)\n\tat org.jetbrains.service.CatService.generatePairs(CatService.kt:39)\n\tat java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)\n\tat java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)\n\tat java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)\n\tat java.base/java.lang.reflect.Method.invoke(Unknown Source)\n\tat org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:343)\n\tat org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:698)\n\tat org.jetbrains.service.CatService$$SpringCGLIB$$0.generatePairs(<generated>)\n\tat org.jetbrains.api.CatController.generatePairs(CatController.kt:104)\n\tat java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)\n\tat java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)\n\tat java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)\n\tat java.base/java.lang.reflect.Method.invoke(Unknown Source)\n\tat org.springframework.aop.support.AopUtils.invokeJoinpointUsingReflection(AopUtils.java:343)\n\tat org.springframework.aop.framework.ReflectiveMethodInvocation.invokeJoinpoint(ReflectiveMethodInvocation.java:196)\n\tat org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:163)\n\tat org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:750)\n\tat org.springframework.validation.beanvalidation.MethodValidationInterceptor.invoke(MethodValidationInterceptor.java:141)\n\tat org.springframework.aop.framework.ReflectiveMethodInvocation.proceed(ReflectiveMethodInvocation.java:184)\n\tat org.springframework.aop.framework.CglibAopProxy$CglibMethodInvocation.proceed(CglibAopProxy.java:750)\n\tat org.springframework.aop.framework.CglibAopProxy$DynamicAdvisedInterceptor.intercept(CglibAopProxy.java:702)\n\tat org.jetbrains.api.CatController$$SpringCGLIB$$0.generatePairs(<generated>)\n\tat java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)\n\tat java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)\n\tat java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)\n\tat java.base/java.lang.reflect.Method.invoke(Unknown Source)\n\tat org.springframework.web.method.support.InvocableHandlerMethod.doInvoke(InvocableHandlerMethod.java:207)\n\tat org.springframework.web.method.support.InvocableHandlerMethod.invokeForRequest(InvocableHandlerMethod.java:152)\n\tat org.springframework.web.servlet.mvc.method.annotation.ServletInvocableHandlerMethod.invokeAndHandle(ServletInvocableHandlerMethod.java:118)\n\tat org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.invokeHandlerMethod(RequestMappingHandlerAdapter.java:884)\n\tat org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter.handleInternal(RequestMappingHandlerAdapter.java:797)\n\tat org.springframework.web.servlet.mvc.method.AbstractHandlerMethodAdapter.handle(AbstractHandlerMethodAdapter.java:87)\n\tat org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1081)\n\tat org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:974)\n\tat org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1011)\n\tat org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:914)\n\tat jakarta.servlet.http.HttpServlet.service(HttpServlet.java:590)\n\tat org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:885)\n\tat jakarta.servlet.http.HttpServlet.service(HttpServlet.java:658)\n\tat org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:205)\n\tat org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149)\n\tat org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:51)\n\tat org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:174)\n\tat org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149)\n\tat org.springframework.web.filter.RequestContextFilter.doFilterInternal(RequestContextFilter.java:100)\n\tat org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)\n\tat org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:174)\n\tat org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149)\n\tat org.springframework.web.filter.FormContentFilter.doFilterInternal(FormContentFilter.java:93)\n\tat org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)\n\tat org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:174)\n\tat org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149)\n\tat org.springframework.web.servlet.v6_0.OpenTelemetryHandlerMappingFilter.doFilter(OpenTelemetryHandlerMappingFilter.java:76)\n\tat org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:174)\n\tat org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149)\n\tat org.springframework.web.filter.ServerHttpObservationFilter.doFilterInternal(ServerHttpObservationFilter.java:109)\n\tat org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)\n\tat org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:174)\n\tat org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149)\n\tat org.springframework.web.filter.CharacterEncodingFilter.doFilterInternal(CharacterEncodingFilter.java:201)\n\tat org.springframework.web.filter.OncePerRequestFilter.doFilter(OncePerRequestFilter.java:116)\n\tat org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:174)\n\tat org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:149)\n\tat org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:166)\n\tat org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:90)\n\tat org.apache.catalina.authenticator.AuthenticatorBase.invoke(AuthenticatorBase.java:482)\n\tat org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:115)\n\tat org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:93)\n\tat org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:74)\n\tat org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:341)\n\tat org.apache.coyote.http11.Http11Processor.service(Http11Processor.java:390)\n\tat org.apache.coyote.AbstractProcessorLight.process(AbstractProcessorLight.java:63)\n\tat org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:894)\n\tat org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1741)\n\tat org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:52)\n\tat org.apache.tomcat.util.threads.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1191)\n\tat org.apache.tomcat.util.threads.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:659)\n\tat org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)\n\tat java.base/java.lang.Thread.run(Unknown Source)\n","trace_id":"0f1f3cf4f33ad319a8cf25bfe7016ea4","trace_flags":"01","span_id":"1aafa986ab966072","instance":"0430a1544f92"}
